business_name,url,new_instagram_handles,new_facebook_urls,new_booking_urls,new_whatsapp,new_emails,new_waze
"La Prometida - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/la-prometida/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/la-prometida.html,,info@puertoviejosatellite.com,
"Saranda Hotel Boutique - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/saranda-hotel-boutique/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/saranda-boutique.html,,info@puertoviejosatellite.com,
"Sonora Jungle Retreat - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/sonora-jungle-retreat/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/sonora-jungle-retreat.html,wa.me/50688011858,info@puertoviejosatellite.com,
"Sunshine Caribe - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/sunshine-caribe/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/sunshine-caribe.html,,info@puertoviejosatellite.com,
"Villas Allen - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/villas-allen/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/villas-allen-puerto-viejo.html,,info@puertoviejosatellite.com,
"Azania Bungalows - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/azania-bungalows/,puertoviejosat,https://facebook.com/puertoviejo,,,info@puertoviejosatellite.com,
"Bambutel - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/bambutel/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/bambutel-cocles.html,,info@puertoviejosatellite.com,
"Cabañas Cocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/cabanas-cocles/,puertoviejosat,https://facebook.com/puertoviejo,,,info@puertoviejosatellite.com,
"Cabinas Ole Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/cabinas-ole-caribe/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-ole-caribe.html,,info@puertoviejosatellite.com,
"Caribe Town Resort - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/caribe-town-resort/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/caribe-town-resort.html,,info@puertoviejosatellite.com,
"Cariblue Beach and Jungle Resort - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/cariblue-beach-and-jungle-resort/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/cariblue.html,,info@puertoviejosatellite.com,
"Colina Secreta - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/colina-secreta/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/colina-secreta.html,,info@puertoviejosatellite.com,
"La Costa de Papito - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-costa-de-papito/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/la-costa-de-papito.html,,info@puertoviejosatellite.com,
"Los Delfines Lodge - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/los-delfines-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/los-delfines-lodge.html,,info@puertoviejosatellite.com,
"Hotel Bugabutik - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/hotel-bugabutik/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/bugabutik.html,,info@puertoviejosatellite.com,
"La Isla Inn - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-isla-inn/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/paradise-island.html,,info@puertoviejosatellite.com,
"Lanna Ban Hotel - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/lanna-ban-hotel/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/lanna-ban.html,,info@puertoviejosatellite.com,
"Le Caméléon - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/le-cameleon/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/le-caleleon-boutique.html,,info@puertoviejosatellite.com,
"La Magia Bungalows - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-magia-bungalows/,puertoviejosat,https://www.facebook.com/profile.php; https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/la-magia-bungalows.html,,info@puertoviejosatellite.com,
"La Paz del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-paz-del-caribe/,puertoviejosat,https://www.facebook.com/profile.php; https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/la-paz-del-caribe-cocles.html,,info@puertoviejosatellite.com,
"Physis Caribbean Bed & Breakfast - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/physis-caribbean-bed-and-breakfast/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/physis-caribbean-bed.html,wa.me/50688664405,info@puertoviejosatellite.com,
"Pipa Lodge - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/pipa-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/cocles.en.html,,info@puertoviejosatellite.com,
"Relax Natural Village - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/relax-natural-village/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/tropical-apartamento.html,,info@puertoviejosatellite.com,
"Satta Lodge - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/satta-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/satta-lodge.en.html,,info@puertoviejosatellite.com,
"Casa Merlin Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/casa-merlin-lodge/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/merlin.html,,info@puertoviejosatellite.com,
"Casitas Mar y Luz - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/casitas-mar-y-luz/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/casitas-mar-y-luz.html,,info@puertoviejosatellite.com,
"Green Jungle House - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/green-jungle-house/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/jungle-paradise-puerto-viejo.html,,info@puertoviejosatellite.com,
"Hotel Aguas Claras - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/hotel-aguas-claras/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/aguas-claras.html,,info@puertoviejosatellite.com,
"Hotel Kasha - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/hotel-kasha/,puertoviejosat,https://facebook.com/puertoviejo,,,info@puertoviejosatellite.com,
"Jaguar Inn Bungalows - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/jaguar-inn-bungalows/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/jaguar-inn-hostel.html,,info@puertoviejosatellite.com,
"La Kukula Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/la-kukula-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/la-kukula-lodge-puerto-viejo.html,,info@puertoviejosatellite.com,
"Mar Verde Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/mar-verde-lodge/,puertoviejosat,https://www.facebook.com/Mar-Verde-Lodge-Stefan-y-L; https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/mar-verde-lodge.html,wa.me/50684962464,info@puertoviejosatellite.com,
"Namuwoki Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/namuwoki-lodge/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/namuwoki.html,,info@puertoviejosatellite.com,
"El Nido Jungle Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/el-nido-jungle-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/el-nido-cabinas-resort.html,wa.me/50689152462,info@puertoviejosatellite.com,
"Shawandha Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/shawandha-lodge/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/shawandha-lodge.html,,info@puertoviejosatellite.com,
"Tierra de Suenos Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/tierra-de-suenos-lodge/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/tierra-de-suenos-lodge.html,,info@puertoviejosatellite.com,
"Tree House Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/tree-house-lodge/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/tree-house-lodge.html,,info@puertoviejosatellite.com,
"Villas del Caribe - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/villas-del-caribe/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/villas-del-caribe.html,,info@puertoviejosatellite.com,
"Awa Beach Boutique Hotel - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/awa-beach-boutique-hotel/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/awa-beach.html,,info@puertoviejosatellite.com,
"La Ceiba Nature Reserve - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/la-ceiba-nature-reserve/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/la-ceiba-jungle-ecohouse-of-the-jaguar-rescue-center-foundation.html,,info@puertoviejosatellite.com,
"Pachamama Jungle River Lodge - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/pachamama-jungle-river-lodge/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/pachamama-jungle-river-lodge.html,,info@puertoviejosatellite.com,
"Congo Bongo EcoVillage - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/congo-bongo-ecovillage/,puertoviejosat,https://facebook.com/puertoviejo,,wa.me/50689574177,info@puertoviejosatellite.com,
"Almonds and Corals Boutique Hotel - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/almonds-and-corals-boutique-hotel/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/almonds-and-corals-lodge.html,,info@puertoviejosatellite.com,
"Bungalows Sloth - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/bungalows-sloth/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/bungalows-sloth.html,,info@puertoviejosatellite.com,
"Cabinas YaMann - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/cabinas-yamann/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/cabinas-yamann.html,,info@puertoviejosatellite.com,
"El Colibri Lodge - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/el-colibri-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/el-colibri-lodge.en.html,,info@puertoviejosatellite.com,
"Exotico Beach - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/exotico-beach/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/exotico-beach.html,,info@puertoviejosatellite.com,
"Faith Glamping Dome - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/faith-glamping-dome/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/faith-glamping-dome-costa-rica.html,,info@puertoviejosatellite.com,
"Manzanillo Caribbean Resort - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/manzanillo-caribbean-resort/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/resort-manzanillo.html,,info@puertoviejosatellite.com,
"Se Ua Bed and Breakfast - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/se-ua-bed-and-breakfast/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/se-ua-manzanillo.html,,info@puertoviejosatellite.com,
"Tarponville Fishing Lodge - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/tarponville-fishing-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/puerto-manzanillo.en.html,,info@puertoviejosatellite.com,
"La Shamana Ecolodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/la-shamana-ecolodge/,puertoviejosat,https://facebook.com/puertoviejo,,wa.me/50684715831,info@puertoviejosatellite.com,
"3 Bamboo Ecolodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/3-bamboo-ecolodge/,puertoviejosat,https://facebook.com/puertoviejo,,,info@puertoviejosatellite.com,
"Aldina's Guest House - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/aldinas-guest-house/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/cahuita.en.html,,info@puertoviejosatellite.com,
"Atlantida Lodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/atlantida-lodge/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/atlantida-lodge-cahuita.html,,info@puertoviejosatellite.com,
"Brigitte's Ranch - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/brigittes-ranch/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-brigitte.html,,info@puertoviejosatellite.com,
"Bungalow Malú Lodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/bungalow-malu-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/bungalows-malu-cahuita.html,wa.me/50627550114,info@puertoviejosatellite.com,
"Bungalows Ache - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/bungalows-ache/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/bungalows-ache.html,,info@puertoviejosatellite.com,
"Cabinas Algebra - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-algebra/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-algebra.html,,info@puertoviejosatellite.com,
"Cabinas Arrecife - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-arrecife/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-arrecife.html,,info@puertoviejosatellite.com,
"Cabinas Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-cahuita/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-cahuita.html,,info@puertoviejosatellite.com,
"Cabinas Caribe Luna - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-caribe-luna/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/cabinas-caribe-luna.html,,info@puertoviejosatellite.com,
"Cabinas Iguana Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-iguana-cahuita/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-iguana-cahuita.html,,info@puertoviejosatellite.com,
"Cabinas Jenny - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-jenny/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/cahuita.en.html,,info@puertoviejosatellite.com,
"Cabinas Nirvana Ecolodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-nirvana-ecolodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-nirvana-limon.html,,info@puertoviejosatellite.com,
"Cabinas Palmer Makanda - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-palmer-makanda/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/cahuita.en.html,,info@puertoviejosatellite.com,
"Cabinas Smith - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-smith/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-smith-cahuita.html,,info@puertoviejosatellite.com,
"Cabinas Surf Side - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-surf-side/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-surf-side.html,,info@puertoviejosatellite.com,
"Cabinas Tito - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cabinas-tito/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-tito.html,,info@puertoviejosatellite.com,
"Cahuita Inn - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cahuita-inn/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/ocean-view-appartment.html,,info@puertoviejosatellite.com,
"Cahuita National Park Hotel - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/cahuita-national-park-hotel/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/cahuita.en.html,,info@puertoviejosatellite.com,
"Caribbean Coconut - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/caribbean-coconut/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/casa-caribbean-coconut.html,,info@puertoviejosatellite.com,
"La Casa de las Flores Hotel - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/la-casa-de-las-flores-hotel/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/la-casa-de-las-flores.html,,info@puertoviejosatellite.com,
"Casa Firefly Boutique Retreat - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/casa-firefly-boutique-retreat/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/cahuita.en.html,,info@puertoviejosatellite.com,
"Casa Mambo Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/casa-mambo-cahuita/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/casa-mambo-cahuita1.html,,info@puertoviejosatellite.com,
"Ciudad Perdida Ecolodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/ciudad-perdida-ecolodge/,puertoviejosat,https://www.facebook.com/profile.php; https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/ciudad-perdida-ecolodge.html,,info@puertoviejosatellite.com,
"El Colibri Rojo - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/el-colibri-rojo/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/le-colibri-rouge-cabinas.html,,info@puertoviejosatellite.com,
"Container House Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/container-house-cahuita/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/arrecife-container-house.html,wa.me/50683352099,info@puertoviejosatellite.com,
"El Encanto Hotel - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/el-encanto-hotel/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/el-encanto.html,,info@puertoviejosatellite.com,
"Goddess Garden - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/goddess-garden/,puertoviejosat,https://facebook.com/puertoviejo,http://www.booking.com/hotel/cr/the-goddess-garden-eco-resort.html,,info@puertoviejosatellite.com,
"Hotel La Diosa - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/hotel-la-diosa/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/la-diosa.html,,info@puertoviejosatellite.com,
"Kenaki Lodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/kenaki-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/kenaki-lodge-cahuita.html,wa.me/50689192967,info@puertoviejosatellite.com,
"Ocean View Lodge Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/ocean-view-lodge-cahuita/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/ocean-view-lodge.html,,info@puertoviejosatellite.com,
"Passion Fruit Ecolodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/passion-fruit-ecolodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/passion-fruit-lodge.html,,info@puertoviejosatellite.com,
"Piscina Natural - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/piscina-natural/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/piscina-natural-on-the-sea.en.html,,info@puertoviejosatellite.com,
"Playa Grande Lodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/playa-grande-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/playa-grande-lodge-cahuita1.html,,info@puertoviejosatellite.com,
"Playa Negra Guesthouse - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/playa-negra-guesthouse/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/playa-negra-guesthouse.html,,info@puertoviejosatellite.com,
"Rhodes Island Cabinas - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/rhodes-island-cabinas/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/cabinas-rhode-island.html,,info@puertoviejosatellite.com,
"Riverside Cabins and Houses - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/riverside-cabins-and-houses/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/cahuita.en.html,,info@puertoviejosatellite.com,
"Suizo Loco Lodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/suizo-loco-lodge/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/suizo-loco-lodge-amp-resort.html,,info@puertoviejosatellite.com,
"Wildlife Lodge Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/wildlife-lodge-cahuita/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/wildlife-lodge-cahuita.html,wa.me/50689085447,info@puertoviejosatellite.com,
"Cabinas El Rinconcito - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/cabinas-el-rinconcito/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/gandoca.en.html,,info@puertoviejosatellite.com,
"Canto del Mar Guest House - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/canto-del-mar-guest-house/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/gandoca.en.html,wa.me/50683143297,info@puertoviejosatellite.com,
"Colibri Lodge Gandoca - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/colibri-lodge-gandoca/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/city/cr/gandoca.en.html,,info@puertoviejosatellite.com,
"La Maison - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/la-maison/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/la-maison-gandoca.html,,info@puertoviejosatellite.com,
"Shiosai Retreat Cabins - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/shiosai-retreat-cabins/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/shiosai-retreat-cabins.html,,info@puertoviejosatellite.com,
"Soda y Cabinas Kaniki - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/soda-y-cabinas-kaniki/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/soda-cabinas-kaniki.html,,info@puertoviejosatellite.com,
"Cabinas Kinawe - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/cabinas-kinawe/,puertoviejosat,https://facebook.com/puertoviejo,,,info@puertoviejosatellite.com,
"Casa Conley Del Mar - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/casa-conley-del-mar/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/casa-conley-del-mar.html,,info@puertoviejosatellite.com,
"Hotel Hawa - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/hotel-hawa/,puertoviejosat,https://facebook.com/puertoviejo,,,info@puertoviejosatellite.com,
"Orgánico Punta Riel - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/organico-punta-riel/,puertoviejosat,https://facebook.com/puertoviejo,https://www.booking.com/hotel/cr/organico-punta-riel.html,,info@puertoviejosatellite.com,
"Rancho Tranquilo - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/rancho-tranquilo/,puertoviejosat,https://www.facebook.com/profile.php; https://facebook.com/puertoviejo,https://www.booking.com/city/cr/hone-creek.en.html,wa.me/50683420647,info@puertoviejosatellite.com,
